,book_name,away_ml,home_ml,away_spread,away_line,home_spread,home_line,total,over_line,under_line,date,date_full,team,matchup,opp,points,points_opp,gid
99,"Stats, LLC",105,-125,1.5,-110,-1.5,-110,234,-110,-110,2021-10-19,"Tue, 19 Oct 2021 23:30:00 +0000",MIL,MIL vs. BKN,BKN,127,104,nba.g.2021101915
101,BetMGM,100,-120,2,-115,-2,-105,234,-110,-110,2021-10-19,"Tue, 19 Oct 2021 23:30:00 +0000",MIL,MIL vs. BKN,BKN,127,104,nba.g.2021101915
99,"Stats, LLC",105,-125,1.5,-110,-1.5,-110,234,-110,-110,2021-10-19,"Tue, 19 Oct 2021 23:30:00 +0000",BKN,BKN @ MIL,MIL,104,127,nba.g.2021101915
101,BetMGM,100,-120,2,-115,-2,-105,234,-110,-110,2021-10-19,"Tue, 19 Oct 2021 23:30:00 +0000",BKN,BKN @ MIL,MIL,104,127,nba.g.2021101915
99,"Stats, LLC",135,-160,3.5,-110,-3.5,-110,226.5,-110,-110,2021-10-19,"Wed, 20 Oct 2021 02:00:00 +0000",LAL,LAL vs. GS,GS,114,121,nba.g.2021101913
101,BetMGM,135,-160,3.5,-110,-3.5,-110,226.5,-110,-110,2021-10-19,"Wed, 20 Oct 2021 02:00:00 +0000",LAL,LAL vs. GS,GS,114,121,nba.g.2021101913
99,"Stats, LLC",135,-160,3.5,-110,-3.5,-110,226.5,-110,-110,2021-10-19,"Wed, 20 Oct 2021 02:00:00 +0000",GS,GS @ LAL,LAL,121,114,nba.g.2021101913
101,BetMGM,135,-160,3.5,-110,-3.5,-110,226.5,-110,-110,2021-10-19,"Wed, 20 Oct 2021 02:00:00 +0000",GS,GS @ LAL,LAL,121,114,nba.g.2021101913
99,"Stats, LLC",-220,180,-5,-110,5,-110,218,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",DET,DET vs. CHI,CHI,88,94,nba.g.2021102008
101,BetMGM,-225,175,-5,-110,5,-110,218,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",DET,DET vs. CHI,CHI,88,94,nba.g.2021102008
99,"Stats, LLC",-220,180,-5,-110,5,-110,218,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",CHI,CHI @ DET,DET,94,88,nba.g.2021102008
101,BetMGM,-225,175,-5,-110,5,-110,218,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",CHI,CHI @ DET,DET,94,88,nba.g.2021102008
99,"Stats, LLC",-125,105,-1.5,-110,1.5,-110,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",CHA,CHA vs. IND,IND,123,122,nba.g.2021102030
101,BetMGM,-125,105,-1.5,-110,1.5,-110,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",CHA,CHA vs. IND,IND,123,122,nba.g.2021102030
99,"Stats, LLC",-125,105,-1.5,-110,1.5,-110,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",IND,IND @ CHA,CHA,122,123,nba.g.2021102030
101,BetMGM,-125,105,-1.5,-110,1.5,-110,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:00:00 +0000",IND,IND @ CHA,CHA,122,123,nba.g.2021102030
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,219.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",NY,NY vs. BOS,BOS,138,134,nba.g.2021102018
101,BetMGM,115,-140,2.5,-110,-2.5,-110,219.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",NY,NY vs. BOS,BOS,138,134,nba.g.2021102018
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,219.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",BOS,BOS @ NY,NY,134,138,nba.g.2021102018
101,BetMGM,115,-140,2.5,-110,-2.5,-110,219.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",BOS,BOS @ NY,NY,134,138,nba.g.2021102018
99,"Stats, LLC",115,-135,2.5,-115,-2.5,-105,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",TOR,TOR vs. WAS,WAS,83,98,nba.g.2021102028
101,BetMGM,115,-140,2.5,-110,-2.5,-110,223.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",TOR,TOR vs. WAS,WAS,83,98,nba.g.2021102028
99,"Stats, LLC",115,-135,2.5,-115,-2.5,-105,223,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",WAS,WAS @ TOR,TOR,98,83,nba.g.2021102028
101,BetMGM,115,-140,2.5,-110,-2.5,-110,223.5,-110,-110,2021-10-20,"Wed, 20 Oct 2021 23:30:00 +0000",WAS,WAS @ TOR,TOR,98,83,nba.g.2021102028
99,"Stats, LLC",-170,145,-3.5,-115,3.5,-105,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",NO,NO vs. PHI,PHI,97,117,nba.g.2021102003
101,BetMGM,-160,135,-3.5,-110,3.5,-110,224.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",NO,NO vs. PHI,PHI,97,117,nba.g.2021102003
99,"Stats, LLC",-170,145,-3.5,-115,3.5,-105,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",PHI,PHI @ NO,NO,117,97,nba.g.2021102003
101,BetMGM,-160,135,-3.5,-110,3.5,-110,224.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",PHI,PHI @ NO,NO,117,97,nba.g.2021102003
99,"Stats, LLC",205,-255,6.5,-110,-6.5,-110,232,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",MIN,MIN vs. HOU,HOU,124,106,nba.g.2021102016
101,BetMGM,220,-275,6.5,-110,-6.5,-110,232.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",MIN,MIN vs. HOU,HOU,124,106,nba.g.2021102016
99,"Stats, LLC",205,-255,6.5,-110,-6.5,-110,232,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",HOU,HOU @ MIN,MIN,106,124,nba.g.2021102016
101,BetMGM,220,-275,6.5,-110,-6.5,-110,232.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",HOU,HOU @ MIN,MIN,106,124,nba.g.2021102016
99,"Stats, LLC",235,-290,7,-110,-7,-110,218.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",MEM,MEM vs. CLE,CLE,132,121,nba.g.2021102029
101,BetMGM,240,-300,7,-110,-7,-110,217.5,-120,100,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",MEM,MEM vs. CLE,CLE,132,121,nba.g.2021102029
99,"Stats, LLC",235,-290,7,-110,-7,-110,218.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",CLE,CLE @ MEM,MEM,121,132,nba.g.2021102029
101,BetMGM,240,-300,7,-110,-7,-110,217.5,-120,100,2021-10-20,"Thu, 21 Oct 2021 00:00:00 +0000",CLE,CLE @ MEM,MEM,121,132,nba.g.2021102029
99,"Stats, LLC",225,-275,7,-110,-7,-110,212.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:30:00 +0000",SA,SA vs. ORL,ORL,123,97,nba.g.2021102024
101,BetMGM,230,-275,7,-110,-7,-110,212.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:30:00 +0000",SA,SA vs. ORL,ORL,123,97,nba.g.2021102024
99,"Stats, LLC",225,-275,7,-110,-7,-110,212.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:30:00 +0000",ORL,ORL @ SA,SA,97,123,nba.g.2021102024
101,BetMGM,230,-275,7,-110,-7,-110,212.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 00:30:00 +0000",ORL,ORL @ SA,SA,97,123,nba.g.2021102024
99,"Stats, LLC",755,-1110,14,-110,-14,-110,221.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 01:00:00 +0000",UTA,UTA vs. OKC,OKC,107,86,nba.g.2021102026
101,BetMGM,600,-900,13.5,-110,-13.5,-110,221,-110,-110,2021-10-20,"Thu, 21 Oct 2021 01:00:00 +0000",UTA,UTA vs. OKC,OKC,107,86,nba.g.2021102026
99,"Stats, LLC",755,-1110,14,-110,-14,-110,221.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 01:00:00 +0000",OKC,OKC @ UTA,UTA,86,107,nba.g.2021102026
101,BetMGM,600,-900,13.5,-110,-13.5,-110,221,-110,-110,2021-10-20,"Thu, 21 Oct 2021 01:00:00 +0000",OKC,OKC @ UTA,UTA,86,107,nba.g.2021102026
99,"Stats, LLC",195,-245,6,-110,-6,-110,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",PHO,PHO vs. DEN,DEN,98,110,nba.g.2021102021
101,BetMGM,195,-250,6,-110,-6,-110,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",PHO,PHO vs. DEN,DEN,98,110,nba.g.2021102021
99,"Stats, LLC",195,-245,6,-110,-6,-110,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",DEN,DEN @ PHO,PHO,110,98,nba.g.2021102021
101,BetMGM,195,-250,6,-110,-6,-110,224,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",DEN,DEN @ PHO,PHO,110,98,nba.g.2021102021
99,"Stats, LLC",210,-260,6.5,-110,-6.5,-110,234,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",POR,POR vs. SAC,SAC,121,124,nba.g.2021102022
101,BetMGM,220,-275,6.5,-110,-6.5,-110,234.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",POR,POR vs. SAC,SAC,121,124,nba.g.2021102022
99,"Stats, LLC",210,-260,6.5,-110,-6.5,-110,234,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",SAC,SAC @ POR,POR,124,121,nba.g.2021102022
101,BetMGM,220,-275,6.5,-110,-6.5,-110,234.5,-110,-110,2021-10-20,"Thu, 21 Oct 2021 02:00:00 +0000",SAC,SAC @ POR,POR,124,121,nba.g.2021102022
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,225.5,-110,-110,2021-10-21,"Thu, 21 Oct 2021 23:30:00 +0000",ATL,ATL vs. DAL,DAL,113,87,nba.g.2021102101
101,BetMGM,120,-145,2.5,-110,-2.5,-110,224.5,-110,-110,2021-10-21,"Thu, 21 Oct 2021 23:30:00 +0000",ATL,ATL vs. DAL,DAL,113,87,nba.g.2021102101
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,225.5,-110,-110,2021-10-21,"Thu, 21 Oct 2021 23:30:00 +0000",DAL,DAL @ ATL,ATL,87,113,nba.g.2021102101
101,BetMGM,120,-145,2.5,-110,-2.5,-110,224.5,-110,-110,2021-10-21,"Thu, 21 Oct 2021 23:30:00 +0000",DAL,DAL @ ATL,ATL,87,113,nba.g.2021102101
99,"Stats, LLC",130,-150,3,-110,-3,-110,222.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 00:00:00 +0000",MIA,MIA vs. MIL,MIL,137,95,nba.g.2021102114
101,BetMGM,110,-135,2.5,-110,-2.5,-110,222.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 00:00:00 +0000",MIA,MIA vs. MIL,MIL,137,95,nba.g.2021102114
99,"Stats, LLC",130,-150,3,-110,-3,-110,222.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 00:00:00 +0000",MIL,MIL @ MIA,MIA,95,137,nba.g.2021102114
101,BetMGM,110,-135,2.5,-110,-2.5,-110,222.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 00:00:00 +0000",MIL,MIL @ MIA,MIA,95,137,nba.g.2021102114
99,"Stats, LLC",155,-185,4,-110,-4,-110,229,-110,-110,2021-10-21,"Fri, 22 Oct 2021 02:00:00 +0000",GS,GS vs. LAC,LAC,115,113,nba.g.2021102109
101,BetMGM,135,-160,3.5,-110,-3.5,-110,228.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 02:00:00 +0000",GS,GS vs. LAC,LAC,115,113,nba.g.2021102109
99,"Stats, LLC",155,-185,4,-110,-4,-110,229,-110,-110,2021-10-21,"Fri, 22 Oct 2021 02:00:00 +0000",LAC,LAC @ GS,GS,113,115,nba.g.2021102109
101,BetMGM,135,-160,3.5,-110,-3.5,-110,228.5,-110,-110,2021-10-21,"Fri, 22 Oct 2021 02:00:00 +0000",LAC,LAC @ GS,GS,113,115,nba.g.2021102109
99,"Stats, LLC",-135,115,-2.5,-110,2.5,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",CLE,CLE vs. CHA,CHA,112,123,nba.g.2021102205
101,BetMGM,-135,110,-2,-110,2,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",CLE,CLE vs. CHA,CHA,112,123,nba.g.2021102205
99,"Stats, LLC",-135,115,-2.5,-110,2.5,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",CHA,CHA @ CLE,CLE,123,112,nba.g.2021102205
101,BetMGM,-135,110,-2,-110,2,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",CHA,CHA @ CLE,CLE,123,112,nba.g.2021102205
99,"Stats, LLC",-345,275,-7.5,-110,7.5,-110,212,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",ORL,ORL vs. NY,NY,96,121,nba.g.2021102219
101,BetMGM,-350,260,-7.5,-110,7.5,-110,212.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",ORL,ORL vs. NY,NY,96,121,nba.g.2021102219
99,"Stats, LLC",-345,275,-7.5,-110,7.5,-110,212,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",NY,NY @ ORL,ORL,121,96,nba.g.2021102219
101,BetMGM,-350,260,-7.5,-110,7.5,-110,212.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",NY,NY @ ORL,ORL,121,96,nba.g.2021102219
99,"Stats, LLC",-130,110,-2,-110,2,-110,225.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",WAS,WAS vs. IND,IND,135,134,nba.g.2021102227
101,BetMGM,-140,115,-2,-110,2,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",WAS,WAS vs. IND,IND,135,134,nba.g.2021102227
99,"Stats, LLC",-130,110,-2,-110,2,-110,225.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",IND,IND @ WAS,WAS,134,135,nba.g.2021102227
101,BetMGM,-140,115,-2,-110,2,-110,226,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:00:00 +0000",IND,IND @ WAS,WAS,134,135,nba.g.2021102227
99,"Stats, LLC",240,-300,7,-110,-7,-110,217.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",BOS,BOS vs. TOR,TOR,83,115,nba.g.2021102202
101,BetMGM,230,-275,7,-110,-7,-110,218.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",BOS,BOS vs. TOR,TOR,83,115,nba.g.2021102202
99,"Stats, LLC",240,-300,7,-110,-7,-110,217.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",TOR,TOR @ BOS,BOS,115,83,nba.g.2021102202
101,BetMGM,230,-275,7,-110,-7,-110,218.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",TOR,TOR @ BOS,BOS,115,83,nba.g.2021102202
99,"Stats, LLC",-120,100,-1,-110,1,-110,224.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",PHI,PHI vs. BKN,BKN,109,114,nba.g.2021102220
101,BetMGM,-130,105,-1.5,-110,1.5,-110,230.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",PHI,PHI vs. BKN,BKN,109,114,nba.g.2021102220
99,"Stats, LLC",-120,100,-1,-110,1,-110,224.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",BKN,BKN @ PHI,PHI,114,109,nba.g.2021102220
101,BetMGM,-130,105,-1.5,-110,1.5,-110,230.5,-110,-110,2021-10-22,"Fri, 22 Oct 2021 23:30:00 +0000",BKN,BKN @ PHI,PHI,114,109,nba.g.2021102220
99,"Stats, LLC",225,-275,6.5,-110,-6.5,-110,222.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",CHI,CHI vs. NO,NO,128,112,nba.g.2021102204
101,BetMGM,195,-250,6,-110,-6,-110,221,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",CHI,CHI vs. NO,NO,128,112,nba.g.2021102204
99,"Stats, LLC",225,-275,6.5,-110,-6.5,-110,222.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",NO,NO @ CHI,CHI,112,128,nba.g.2021102204
101,BetMGM,195,-250,6,-110,-6,-110,221,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",NO,NO @ CHI,CHI,112,128,nba.g.2021102204
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",HOU,HOU vs. OKC,OKC,124,91,nba.g.2021102210
101,BetMGM,135,-160,3.5,-115,-3.5,-105,220,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",HOU,HOU vs. OKC,OKC,124,91,nba.g.2021102210
99,"Stats, LLC",120,-140,2.5,-110,-2.5,-110,221,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",OKC,OKC @ HOU,HOU,91,124,nba.g.2021102210
101,BetMGM,135,-160,3.5,-115,-3.5,-105,220,-110,-110,2021-10-22,"Sat, 23 Oct 2021 00:00:00 +0000",OKC,OKC @ HOU,HOU,91,124,nba.g.2021102210
99,"Stats, LLC",255,-315,7.5,-110,-7.5,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 01:00:00 +0000",DEN,DEN vs. SA,SA,102,96,nba.g.2021102207
101,BetMGM,260,-350,7.5,-110,-7.5,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 01:00:00 +0000",DEN,DEN vs. SA,SA,102,96,nba.g.2021102207
99,"Stats, LLC",255,-315,7.5,-110,-7.5,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 01:00:00 +0000",SA,SA @ DEN,DEN,96,102,nba.g.2021102207
101,BetMGM,260,-350,7.5,-110,-7.5,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 01:00:00 +0000",SA,SA @ DEN,DEN,96,102,nba.g.2021102207
99,"Stats, LLC",110,-130,2,-110,-2,-110,221.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",LAL,LAL vs. PHO,PHO,105,115,nba.g.2021102213
101,BetMGM,100,-120,1,-110,-1,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",LAL,LAL vs. PHO,PHO,105,115,nba.g.2021102213
99,"Stats, LLC",110,-130,2,-110,-2,-110,221.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",PHO,PHO @ LAL,LAL,115,105,nba.g.2021102213
101,BetMGM,100,-120,1,-110,-1,-110,222,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",PHO,PHO @ LAL,LAL,115,105,nba.g.2021102213
99,"Stats, LLC",-250,200,-6.5,-110,6.5,-110,226.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",SAC,SAC vs. UTA,UTA,101,110,nba.g.2021102223
101,BetMGM,-275,220,-6.5,-110,6.5,-110,226.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",SAC,SAC vs. UTA,UTA,101,110,nba.g.2021102223
99,"Stats, LLC",-250,200,-6.5,-110,6.5,-110,226.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",UTA,UTA @ SAC,SAC,110,101,nba.g.2021102223
101,BetMGM,-275,220,-6.5,-110,6.5,-110,226.5,-110,-110,2021-10-22,"Sat, 23 Oct 2021 02:00:00 +0000",UTA,UTA @ SAC,SAC,110,101,nba.g.2021102223
99,"Stats, LLC",-370,295,-8.5,-110,8.5,-110,223,-110,-110,2021-10-23,"Sat, 23 Oct 2021 22:00:00 +0000",CLE,CLE vs. ATL,ATL,101,95,nba.g.2021102305
101,BetMGM,-375,300,-8.5,-110,8.5,-110,224,-110,-110,2021-10-23,"Sat, 23 Oct 2021 22:00:00 +0000",CLE,CLE vs. ATL,ATL,101,95,nba.g.2021102305
99,"Stats, LLC",-370,295,-8.5,-110,8.5,-110,223,-110,-110,2021-10-23,"Sat, 23 Oct 2021 22:00:00 +0000",ATL,ATL @ CLE,CLE,95,101,nba.g.2021102305
101,BetMGM,-375,300,-8.5,-110,8.5,-110,224,-110,-110,2021-10-23,"Sat, 23 Oct 2021 22:00:00 +0000",ATL,ATL @ CLE,CLE,95,101,nba.g.2021102305
99,"Stats, LLC",-180,150,-4.5,-105,4.5,-115,223.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:00:00 +0000",IND,IND vs. MIA,MIA,102,91,nba.g.2021102311
101,BetMGM,-160,135,-3,-110,3,-110,222,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:00:00 +0000",IND,IND vs. MIA,MIA,102,91,nba.g.2021102311
99,"Stats, LLC",-180,150,-4.5,-105,4.5,-115,223.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:00:00 +0000",MIA,MIA @ IND,IND,91,102,nba.g.2021102311
101,BetMGM,-160,135,-3,-110,3,-110,222,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:00:00 +0000",MIA,MIA @ IND,IND,91,102,nba.g.2021102311
99,"Stats, LLC",-185,155,-4,-110,4,-110,216.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:30:00 +0000",TOR,TOR vs. DAL,DAL,95,103,nba.g.2021102328
101,BetMGM,-175,145,-4,-110,4,-110,216.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:30:00 +0000",TOR,TOR vs. DAL,DAL,95,103,nba.g.2021102328
99,"Stats, LLC",-185,155,-4,-110,4,-110,216.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:30:00 +0000",DAL,DAL @ TOR,TOR,103,95,nba.g.2021102328
101,BetMGM,-175,145,-4,-110,4,-110,216.5,-110,-110,2021-10-23,"Sat, 23 Oct 2021 23:30:00 +0000",DAL,DAL @ TOR,TOR,103,95,nba.g.2021102328
99,"Stats, LLC",280,-350,8,-110,-8,-110,213.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",CHI,CHI vs. DET,DET,97,82,nba.g.2021102304
101,BetMGM,275,-350,8,-110,-8,-110,213,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",CHI,CHI vs. DET,DET,97,82,nba.g.2021102304
99,"Stats, LLC",280,-350,8,-110,-8,-110,213.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",DET,DET @ CHI,CHI,82,97,nba.g.2021102304
101,BetMGM,275,-350,8,-110,-8,-110,213,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",DET,DET @ CHI,CHI,82,97,nba.g.2021102304
99,"Stats, LLC",245,-305,7.5,-110,-7.5,-110,228.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",MIN,MIN vs. NO,NO,96,89,nba.g.2021102316
101,BetMGM,260,-350,7.5,-110,-7.5,-110,228.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",MIN,MIN vs. NO,NO,96,89,nba.g.2021102316
99,"Stats, LLC",245,-305,7.5,-110,-7.5,-110,228.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",NO,NO @ MIN,MIN,89,96,nba.g.2021102316
101,BetMGM,260,-350,7.5,-110,-7.5,-110,228.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:00:00 +0000",NO,NO @ MIN,MIN,89,96,nba.g.2021102316
99,"Stats, LLC",-255,205,-6,-110,6,-110,225.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:30:00 +0000",SA,SA vs. MIL,MIL,111,121,nba.g.2021102324
101,BetMGM,-250,195,-6,-110,6,-110,225.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:30:00 +0000",SA,SA vs. MIL,MIL,111,121,nba.g.2021102324
99,"Stats, LLC",-255,205,-6,-110,6,-110,225.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:30:00 +0000",MIL,MIL @ SA,SA,121,111,nba.g.2021102324
101,BetMGM,-250,195,-6,-110,6,-110,225.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 00:30:00 +0000",MIL,MIL @ SA,SA,121,111,nba.g.2021102324
99,"Stats, LLC",130,-150,3,-110,-3,-110,229,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:00:00 +0000",POR,POR vs. PHO,PHO,134,105,nba.g.2021102322
101,BetMGM,120,-145,3,-110,-3,-110,229.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:00:00 +0000",POR,POR vs. PHO,PHO,134,105,nba.g.2021102322
99,"Stats, LLC",130,-150,3,-110,-3,-110,229,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:00:00 +0000",PHO,PHO @ POR,POR,105,134,nba.g.2021102322
101,BetMGM,120,-145,3,-110,-3,-110,229.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:00:00 +0000",PHO,PHO @ POR,POR,105,134,nba.g.2021102322
99,"Stats, LLC",145,-170,4,-110,-4,-110,226.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:30:00 +0000",LAC,LAC vs. MEM,MEM,114,120,nba.g.2021102312
101,BetMGM,145,-175,4,-110,-4,-110,226.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:30:00 +0000",LAC,LAC vs. MEM,MEM,114,120,nba.g.2021102312
99,"Stats, LLC",145,-170,4,-110,-4,-110,226.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:30:00 +0000",MEM,MEM @ LAC,LAC,120,114,nba.g.2021102312
101,BetMGM,145,-175,4,-110,-4,-110,226.5,-110,-110,2021-10-23,"Sun, 24 Oct 2021 02:30:00 +0000",MEM,MEM @ LAC,LAC,120,114,nba.g.2021102312
99,"Stats, LLC",330,-430,9,-110,-9,-110,233,-110,-110,2021-10-24,"Sun, 24 Oct 2021 20:00:00 +0000",BKN,BKN vs. CHA,CHA,95,111,nba.g.2021102417
101,BetMGM,340,-450,9,-110,-9,-110,233.5,-110,-110,2021-10-24,"Sun, 24 Oct 2021 20:00:00 +0000",BKN,BKN vs. CHA,CHA,95,111,nba.g.2021102417
99,"Stats, LLC",330,-430,9,-110,-9,-110,233,-110,-110,2021-10-24,"Sun, 24 Oct 2021 20:00:00 +0000",CHA,CHA @ BKN,BKN,111,95,nba.g.2021102417
101,BetMGM,340,-450,9,-110,-9,-110,233.5,-110,-110,2021-10-24,"Sun, 24 Oct 2021 20:00:00 +0000",CHA,CHA @ BKN,BKN,111,95,nba.g.2021102417
